Municipios;Sexo;Periodo;Total
18152 Pedro Martínez;Mujeres;2013;620
18152 Pedro Martínez;Mujeres;2012;654
18152 Pedro Martínez;Mujeres;2011;653
18152 Pedro Martínez;Mujeres;2010;648
18152 Pedro Martínez;Mujeres;2009;585
18152 Pedro Martínez;Mujeres;2008;586
18152 Pedro Martínez;Mujeres;2007;598
18152 Pedro Martínez;Mujeres;2006;610
18152 Pedro Martínez;Mujeres;2005;628
18152 Pedro Martínez;Mujeres;2004;634
18152 Pedro Martínez;Mujeres;2003;667
18152 Pedro Martínez;Mujeres;2002;618
18152 Pedro Martínez;Mujeres;2001;648
18152 Pedro Martínez;Mujeres;2000;690
18152 Pedro Martínez;Mujeres;1999;713
18152 Pedro Martínez;Mujeres;1998;744
18152 Pedro Martínez;Mujeres;1997;""
18152 Pedro Martínez;Mujeres;1996;747
18153 Peligros;Total;2022;11.624
18153 Peligros;Total;2021;11.544
18153 Peligros;Total;2020;11.492
18153 Peligros;Total;2019;11.394
18153 Peligros;Total;2018;11.286
18153 Peligros;Total;2017;11.191
18153 Peligros;Total;2016;11.242
18153 Peligros;Total;2015;11.154
18153 Peligros;Total;2014;11.212
18153 Peligros;Total;2013;11.126
18153 Peligros;Total;2012;11.059
18153 Peligros;Total;2011;11.021
18153 Peligros;Total;2010;11.000
18153 Peligros;Total;2009;10.910
18153 Peligros;Total;2008;10.848
18153 Peligros;Total;2007;10.597
18153 Peligros;Total;2006;10.385
18153 Peligros;Total;2005;10.037
18153 Peligros;Total;2004;9.573
18153 Peligros;Total;2003;8.500
18153 Peligros;Total;2002;8.015
18153 Peligros;Total;2001;7.644
18153 Peligros;Total;2000;7.401
18153 Peligros;Total;1999;7.380
18153 Peligros;Total;1998;7.380
18153 Peligros;Total;1997;""
18153 Peligros;Total;1996;6.983
18153 Peligros;Hombres;2022;5.749
18153 Peligros;Hombres;2021;5.707
18153 Peligros;Hombres;2020;5.692
18153 Peligros;Hombres;2019;5.642
18153 Peligros;Hombres;2018;5.603
18153 Peligros;Hombres;2017;5.548
18153 Peligros;Hombres;2016;5.578
18153 Peligros;Hombres;2015;5.544
18153 Peligros;Hombres;2014;5.574
18153 Peligros;Hombres;2013;5.541
18153 Peligros;Hombres;2012;5.512
18153 Peligros;Hombres;2011;5.525
18153 Peligros;Hombres;2010;5.557
18153 Peligros;Hombres;2009;5.545
18153 Peligros;Hombres;2008;5.635
18153 Peligros;Hombres;2007;5.462
18153 Peligros;Hombres;2006;5.347
18153 Peligros;Hombres;2005;5.129
18153 Peligros;Hombres;2004;4.890
18153 Peligros;Hombres;2003;4.312
18153 Peligros;Hombres;2002;4.055
18153 Peligros;Hombres;2001;3.834
18153 Peligros;Hombres;2000;3.700
18153 Peligros;Hombres;1999;3.653
18153 Peligros;Hombres;1998;3.653
18153 Peligros;Hombres;1997;""
18153 Peligros;Hombres;1996;3.452
18153 Peligros;Mujeres;2022;5.875
18153 Peligros;Mujeres;2021;5.837
18153 Peligros;Mujeres;2020;5.800
18153 Peligros;Mujeres;2019;5.752
18153 Peligros;Mujeres;2018;5.683
18153 Peligros;Mujeres;2017;5.643
18153 Peligros;Mujeres;2016;5.664
18153 Peligros;Mujeres;2015;5.610
18153 Peligros;Mujeres;2014;5.638
18153 Peligros;Mujeres;2013;5.585
18153 Peligros;Mujeres;2012;5.547
18153 Peligros;Mujeres;2011;5.496
18153 Peligros;Mujeres;2010;5.443
18153 Peligros;Mujeres;2009;5.365
18153 Peligros;Mujeres;2008;5.213
18153 Peligros;Mujeres;2007;5.135
18153 Peligros;Mujeres;2006;5.038
18153 Peligros;Mujeres;2005;4.908
18153 Peligros;Mujeres;2004;4.683
18153 Peligros;Mujeres;2003;4.188
18153 Peligros;Mujeres;2002;3.960
18153 Peligros;Mujeres;2001;3.810
18153 Peligros;Mujeres;2000;3.701
18153 Peligros;Mujeres;1999;3.727
18153 Peligros;Mujeres;1998;3.727
18153 Peligros;Mujeres;1997;""
18153 Peligros;Mujeres;1996;3.531
18154 Peza, La;Total;2022;1.149
18154 Peza, La;Total;2021;1.170
18154 Peza, La;Total;2020;1.167
18154 Peza, La;Total;2019;1.178
18154 Peza, La;Total;2018;1.177
18154 Peza, La;Total;2017;1.214
18154 Peza, La;Total;2016;1.241
18154 Peza, La;Total;2015;1.250
18154 Peza, La;Total;2014;1.263
18154 Peza, La;Total;2013;1.283
18154 Peza, La;Total;2012;1.293
18154 Peza, La;Total;2011;1.303
18154 Peza, La;Total;2010;1.341
18154 Peza, La;Total;2009;1.366
18154 Peza, La;Total;2008;1.383
18154 Peza, La;Total;2007;1.381
18154 Peza, La;Total;2006;1.367
18154 Peza, La;Total;2005;1.381
18154 Peza, La;Total;2004;1.330
18154 Peza, La;Total;2003;1.359
18154 Peza, La;Total;2002;1.386
18154 Peza, La;Total;2001;1.429
18154 Peza, La;Total;2000;1.433
18154 Peza, La;Total;1999;1.464
18154 Peza, La;Total;1998;1.450
18154 Peza, La;Total;1997;""
18154 Peza, La;Total;1996;1.467
18154 Peza, La;Hombres;2022;597
18154 Peza, La;Hombres;2021;601
18154 Peza, La;Hombres;2020;596
18154 Peza, La;Hombres;2019;600
18154 Peza, La;Hombres;2018;600
18154 Peza, La;Hombres;2017;624
18154 Peza, La;Hombres;2016;640
18154 Peza, La;Hombres;2015;645
18154 Peza, La;Hombres;2014;654
18154 Peza, La;Hombres;2013;667
18154 Peza, La;Hombres;2012;682
18154 Peza, La;Hombres;2011;692
18154 Peza, La;Hombres;2010;715
18154 Peza, La;Hombres;2009;720
18154 Peza, La;Hombres;2008;735
18154 Peza, La;Hombres;2007;727
18154 Peza, La;Hombres;2006;722
18154 Peza, La;Hombres;2005;734
18154 Peza, La;Hombres;2004;717
18154 Peza, La;Hombres;2003;723
18154 Peza, La;Hombres;2002;739
18154 Peza, La;Hombres;2001;757
18154 Peza, La;Hombres;2000;753
18154 Peza, La;Hombres;1999;767
18154 Peza, La;Hombres;1998;764
18154 Peza, La;Hombres;1997;""
18154 Peza, La;Hombres;1996;769
18154 Peza, La;Mujeres;2022;552
18154 Peza, La;Mujeres;2021;569
18154 Peza, La;Mujeres;2020;571
18154 Peza, La;Mujeres;2019;578
18154 Peza, La;Mujeres;2018;577
18154 Peza, La;Mujeres;2017;590
18154 Peza, La;Mujeres;2016;601
18154 Peza, La;Mujeres;2015;605
18154 Peza, La;Mujeres;2014;609
18154 Peza, La;Mujeres;2013;616
18154 Peza, La;Mujeres;2012;611
18154 Peza, La;Mujeres;2011;611
18154 Peza, La;Mujeres;2010;626
18154 Peza, La;Mujeres;2009;646
18154 Peza, La;Mujeres;2008;648
18154 Peza, La;Mujeres;2007;654
18154 Peza, La;Mujeres;2006;645
18154 Peza, La;Mujeres;2005;647
18154 Peza, La;Mujeres;2004;613
18154 Peza, La;Mujeres;2003;636
18154 Peza, La;Mujeres;2002;647
18154 Peza, La;Mujeres;2001;672
18154 Peza, La;Mujeres;2000;680
18154 Peza, La;Mujeres;1999;697
18154 Peza, La;Mujeres;1998;686
18154 Peza, La;Mujeres;1997;""
18154 Peza, La;Mujeres;1996;698
18910 Pinar, El;Total;2022;896
18910 Pinar, El;Total;2021;886
18910 Pinar, El;Total;2020;865
18910 Pinar, El;Total;2019;877
18910 Pinar, El;Total;2018;919
18910 Pinar, El;Total;2017;933
18910 Pinar, El;Total;2016;962
18910 Pinar, El;Total;2015;996
18910 Pinar, El;Total;2014;1.001
18910 Pinar, El;Total;2013;1.021
18910 Pinar, El;Total;2012;1.034
18910 Pinar, El;Total;2011;1.009
18910 Pinar, El;Total;2010;1.011
18910 Pinar, El;Total;2009;1.039
18910 Pinar, El;Total;2008;1.052
18910 Pinar, El;Total;2007;1.067
18910 Pinar, El;Total;2006;1.088
18910 Pinar, El;Total;2005;1.125
18910 Pinar, El;Total;2004;1.119
18910 Pinar, El;Total;2003;1.136
18910 Pinar, El;Total;2002;1.176
18910 Pinar, El;Total;2001;1.182
18910 Pinar, El;Total;2000;1.198
18910 Pinar, El;Total;1999;1.210
18910 Pinar, El;Total;1998;1.253
18910 Pinar, El;Total;1997;""
18910 Pinar, El;Total;1996;1.286
18910 Pinar, El;Hombres;2022;474
18910 Pinar, El;Hombres;2021;470
18910 Pinar, El;Hombres;2020;466
18910 Pinar, El;Hombres;2019;460
18910 Pinar, El;Hombres;2018;475
18910 Pinar, El;Hombres;2017;485
18910 Pinar, El;Hombres;2016;505
18910 Pinar, El;Hombres;2015;516
18910 Pinar, El;Hombres;2014;517
18910 Pinar, El;Hombres;2013;514
18910 Pinar, El;Hombres;2012;517
18910 Pinar, El;Hombres;2011;505
18910 Pinar, El;Hombres;2010;504
18910 Pinar, El;Hombres;2009;514
18910 Pinar, El;Hombres;2008;531
18910 Pinar, El;Hombres;2007;545
18910 Pinar, El;Hombres;2006;556
18910 Pinar, El;Hombres;2005;566
18910 Pinar, El;Hombres;2004;562
18910 Pinar, El;Hombres;2003;570
18910 Pinar, El;Hombres;2002;588
18910 Pinar, El;Hombres;2001;598
18910 Pinar, El;Hombres;2000;611
18910 Pinar, El;Hombres;1999;611
18910 Pinar, El;Hombres;1998;630
18910 Pinar, El;Hombres;1997;""
18910 Pinar, El;Hombres;1996;652
18910 Pinar, El;Mujeres;2022;422
18910 Pinar, El;Mujeres;2021;416
18910 Pinar, El;Mujeres;2020;399
18910 Pinar, El;Mujeres;2019;417
18910 Pinar, El;Mujeres;2018;444
18910 Pinar, El;Mujeres;2017;448
18910 Pinar, El;Mujeres;2016;457
18910 Pinar, El;Mujeres;2015;480
18910 Pinar, El;Mujeres;2014;484
18910 Pinar, El;Mujeres;2013;507
18910 Pinar, El;Mujeres;2012;517
18910 Pinar, El;Mujeres;2011;504
18910 Pinar, El;Mujeres;2010;507
18910 Pinar, El;Mujeres;2009;525
18910 Pinar, El;Mujeres;2008;521
18910 Pinar, El;Mujeres;2007;522
18910 Pinar, El;Mujeres;2006;532
18910 Pinar, El;Mujeres;2005;559
18910 Pinar, El;Mujeres;2004;557
18910 Pinar, El;Mujeres;2003;566
18910 Pinar, El;Mujeres;2002;588
18910 Pinar, El;Mujeres;2001;584
18910 Pinar, El;Mujeres;2000;587
18910 Pinar, El;Mujeres;1999;599
18910 Pinar, El;Mujeres;1998;623
18910 Pinar, El;Mujeres;1997;""
18910 Pinar, El;Mujeres;1996;634
18157 Pinos Genil;Total;2022;1.530
18157 Pinos Genil;Total;2021;1.518
18157 Pinos Genil;Total;2020;1.490
18157 Pinos Genil;Total;2019;1.457
18157 Pinos Genil;Total;2018;1.449
18157 Pinos Genil;Total;2017;1.422
18157 Pinos Genil;Total;2016;1.430
18157 Pinos Genil;Total;2015;1.438
18157 Pinos Genil;Total;2014;1.407
18157 Pinos Genil;Total;2013;1.406
18157 Pinos Genil;Total;2012;1.409
18157 Pinos Genil;Total;2011;1.363
18157 Pinos Genil;Total;2010;1.289
18157 Pinos Genil;Total;2009;1.262
18157 Pinos Genil;Total;2008;1.249
18157 Pinos Genil;Total;2007;1.252
18157 Pinos Genil;Total;2006;1.252
18157 Pinos Genil;Total;2005;1.262
18157 Pinos Genil;Total;2004;1.240
18157 Pinos Genil;Total;2003;1.237
18157 Pinos Genil;Total;2002;1.257
18157 Pinos Genil;Total;2001;1.200
18157 Pinos Genil;Total;2000;1.181
18157 Pinos Genil;Total;1999;1.159
18157 Pinos Genil;Total;1998;1.186
18157 Pinos Genil;Total;1997;""
18157 Pinos Genil;Total;1996;1.176
18157 Pinos Genil;Hombres;2022;795
18157 Pinos Genil;Hombres;2021;784
18157 Pinos Genil;Hombres;2020;775
18157 Pinos Genil;Hombres;2019;758
18157 Pinos Genil;Hombres;2018;762
18157 Pinos Genil;Hombres;2017;748
18157 Pinos Genil;Hombres;2016;746
18157 Pinos Genil;Hombres;2015;745
18157 Pinos Genil;Hombres;2014;727
18157 Pinos Genil;Hombres;2013;741
18157 Pinos Genil;Hombres;2012;738
18157 Pinos Genil;Hombres;2011;720
18157 Pinos Genil;Hombres;2010;684
18157 Pinos Genil;Hombres;2009;659
18157 Pinos Genil;Hombres;2008;657
18157 Pinos Genil;Hombres;2007;654
18157 Pinos Genil;Hombres;2006;658
18157 Pinos Genil;Hombres;2005;658
18157 Pinos Genil;Hombres;2004;651
18157 Pinos Genil;Hombres;2003;645
18157 Pinos Genil;Hombres;2002;651
18157 Pinos Genil;Hombres;2001;621
18157 Pinos Genil;Hombres;2000;611
18157 Pinos Genil;Hombres;1999;603
18157 Pinos Genil;Hombres;1998;619
18157 Pinos Genil;Hombres;1997;""
18157 Pinos Genil;Hombres;1996;612
18157 Pinos Genil;Mujeres;2022;735
18157 Pinos Genil;Mujeres;2021;734
18157 Pinos Genil;Mujeres;2020;715
18157 Pinos Genil;Mujeres;2019;699
18157 Pinos Genil;Mujeres;2018;687
18157 Pinos Genil;Mujeres;2017;674
18157 Pinos Genil;Mujeres;2016;684
18157 Pinos Genil;Mujeres;2015;693
18157 Pinos Genil;Mujeres;2014;680
18157 Pinos Genil;Mujeres;2013;665
18157 Pinos Genil;Mujeres;2012;671
18157 Pinos Genil;Mujeres;2011;643
18157 Pinos Genil;Mujeres;2010;605
18157 Pinos Genil;Mujeres;2009;603
18157 Pinos Genil;Mujeres;2008;592
18157 Pinos Genil;Mujeres;2007;598
18157 Pinos Genil;Mujeres;2006;594
18157 Pinos Genil;Mujeres;2005;604
18157 Pinos Genil;Mujeres;2004;589
18157 Pinos Genil;Mujeres;2003;592
18157 Pinos Genil;Mujeres;2002;606
18157 Pinos Genil;Mujeres;2001;579
18157 Pinos Genil;Mujeres;2000;570
18157 Pinos Genil;Mujeres;1999;556
18157 Pinos Genil;Mujeres;1998;567
18157 Pinos Genil;Mujeres;1997;""
18157 Pinos Genil;Mujeres;1996;564
18158 Pinos Puente;Total;2022;9.804
18158 Pinos Puente;Total;2021;9.853
18158 Pinos Puente;Total;2020;9.894
18158 Pinos Puente;Total;2019;9.930
18158 Pinos Puente;Total;2018;10.144
18158 Pinos Puente;Total;2017;10.314
18158 Pinos Puente;Total;2016;10.519
18158 Pinos Puente;Total;2015;10.605
18158 Pinos Puente;Total;2014;12.808
18158 Pinos Puente;Total;2013;12.903
18158 Pinos Puente;Total;2012;13.115
18158 Pinos Puente;Total;2011;13.314
18158 Pinos Puente;Total;2010;13.421
18158 Pinos Puente;Total;2009;13.515
18158 Pinos Puente;Total;2008;13.551
18158 Pinos Puente;Total;2007;13.540
18158 Pinos Puente;Total;2006;13.450
18158 Pinos Puente;Total;2005;13.319
18158 Pinos Puente;Total;2004;13.303
18158 Pinos Puente;Total;2003;13.105
18158 Pinos Puente;Total;2002;13.209
18158 Pinos Puente;Total;2001;13.391
18158 Pinos Puente;Total;2000;13.368
18158 Pinos Puente;Total;1999;13.524
18158 Pinos Puente;Total;1998;13.215
18158 Pinos Puente;Total;1997;""
18158 Pinos Puente;Total;1996;13.275
18158 Pinos Puente;Hombres;2022;4.876
18158 Pinos Puente;Hombres;2021;4.918
18158 Pinos Puente;Hombres;2020;4.966
18158 Pinos Puente;Hombres;2019;4.994
18158 Pinos Puente;Hombres;2018;5.101
18158 Pinos Puente;Hombres;2017;5.166
18158 Pinos Puente;Hombres;2016;5.287
18158 Pinos Puente;Hombres;2015;5.315
18158 Pinos Puente;Hombres;2014;6.389
18158 Pinos Puente;Hombres;2013;6.417
18158 Pinos Puente;Hombres;2012;6.595
18158 Pinos Puente;Hombres;2011;6.699
18158 Pinos Puente;Hombres;2010;6.788
18158 Pinos Puente;Hombres;2009;6.863
18158 Pinos Puente;Hombres;2008;6.981
18158 Pinos Puente;Hombres;2007;6.953
18158 Pinos Puente;Hombres;2006;6.892
18158 Pinos Puente;Hombres;2005;6.800
18158 Pinos Puente;Hombres;2004;6.785
18158 Pinos Puente;Hombres;2003;6.661
18158 Pinos Puente;Hombres;2002;6.683
18158 Pinos Puente;Hombres;2001;6.755
18158 Pinos Puente;Hombres;2000;6.759
18158 Pinos Puente;Hombres;1999;6.833
18158 Pinos Puente;Hombres;1998;6.640
18158 Pinos Puente;Hombres;1997;""
18158 Pinos Puente;Hombres;1996;6.665
18158 Pinos Puente;Mujeres;2022;4.928
18158 Pinos Puente;Mujeres;2021;4.935
18158 Pinos Puente;Mujeres;2020;4.928
18158 Pinos Puente;Mujeres;2019;4.936
18158 Pinos Puente;Mujeres;2018;5.043
18158 Pinos Puente;Mujeres;2017;5.148
18158 Pinos Puente;Mujeres;2016;5.232
18158 Pinos Puente;Mujeres;2015;5.290
18158 Pinos Puente;Mujeres;2014;6.419
18158 Pinos Puente;Mujeres;2013;6.486
18158 Pinos Puente;Mujeres;2012;6.520
18158 Pinos Puente;Mujeres;2011;6.615
18158 Pinos Puente;Mujeres;2010;6.633
18158 Pinos Puente;Mujeres;2009;6.652
18158 Pinos Puente;Mujeres;2008;6.570
18158 Pinos Puente;Mujeres;2007;6.587
18158 Pinos Puente;Mujeres;2006;6.558
18158 Pinos Puente;Mujeres;2005;6.519
18158 Pinos Puente;Mujeres;2004;6.518
18158 Pinos Puente;Mujeres;2003;6.444
18158 Pinos Puente;Mujeres;2002;6.526
18158 Pinos Puente;Mujeres;2001;6.636
18158 Pinos Puente;Mujeres;2000;6.609
18158 Pinos Puente;Mujeres;1999;6.691
18158 Pinos Puente;Mujeres;1998;6.575
18158 Pinos Puente;Mujeres;1997;""
18158 Pinos Puente;Mujeres;1996;6.610
18159 Píñar;Total;2022;1.106
18159 Píñar;Total;2021;1.102
18159 Píñar;Total;2020;1.103
18159 Píñar;Total;2019;1.138
18159 Píñar;Total;2018;1.120
18159 Píñar;Total;2017;1.139
18159 Píñar;Total;2016;1.154
18159 Píñar;Total;2015;1.209
18159 Píñar;Total;2014;1.234
18159 Píñar;Total;2013;1.270
18159 Píñar;Total;2012;1.283
18159 Píñar;Total;2011;1.299
18159 Píñar;Total;2010;1.314
18159 Píñar;Total;2009;1.306
18159 Píñar;Total;2008;1.271
18159 Píñar;Total;2007;1.358
18159 Píñar;Total;2006;1.362
18159 Píñar;Total;2005;1.368
18159 Píñar;Total;2004;1.249
18159 Píñar;Total;2003;1.296
18159 Píñar;Total;2002;1.280
18159 Píñar;Total;2001;1.320
18159 Píñar;Total;2000;1.329
18159 Píñar;Total;1999;1.376
18159 Píñar;Total;1998;1.397
18159 Píñar;Total;1997;""
18159 Píñar;Total;1996;1.422
18159 Píñar;Hombres;2022;601
18159 Píñar;Hombres;2021;597
18159 Píñar;Hombres;2020;606
18159 Píñar;Hombres;2019;623
18159 Píñar;Hombres;2018;608
18159 Píñar;Hombres;2017;615
18159 Píñar;Hombres;2016;630
18159 Píñar;Hombres;2015;670
18159 Píñar;Hombres;2014;681
18159 Píñar;Hombres;2013;707
18159 Píñar;Hombres;2012;709
18159 Píñar;Hombres;2011;712
18159 Píñar;Hombres;2010;714
18159 Píñar;Hombres;2009;704
18159 Píñar;Hombres;2008;674
18159 Píñar;Hombres;2007;715
18159 Píñar;Hombres;2006;718
18159 Píñar;Hombres;2005;724
18159 Píñar;Hombres;2004;661
18159 Píñar;Hombres;2003;680
18159 Píñar;Hombres;2002;666
18159 Píñar;Hombres;2001;685
18159 Píñar;Hombres;2000;690
18159 Píñar;Hombres;1999;712
18159 Píñar;Hombres;1998;724
18159 Píñar;Hombres;1997;""
18159 Píñar;Hombres;1996;732
18159 Píñar;Mujeres;2022;505
18159 Píñar;Mujeres;2021;505
18159 Píñar;Mujeres;2020;497
18159 Píñar;Mujeres;2019;515
18159 Píñar;Mujeres;2018;512
18159 Píñar;Mujeres;2017;524
18159 Píñar;Mujeres;2016;524
18159 Píñar;Mujeres;2015;539
18159 Píñar;Mujeres;2014;553
18159 Píñar;Mujeres;2013;563
18159 Píñar;Mujeres;2012;574
18159 Píñar;Mujeres;2011;587
18159 Píñar;Mujeres;2010;600
18159 Píñar;Mujeres;2009;602
18159 Píñar;Mujeres;2008;597
18159 Píñar;Mujeres;2007;643
18159 Píñar;Mujeres;2006;644
18159 Píñar;Mujeres;2005;644
18159 Píñar;Mujeres;2004;588
18159 Píñar;Mujeres;2003;616
18159 Píñar;Mujeres;2002;614
18159 Píñar;Mujeres;2001;635
18159 Píñar;Mujeres;2000;639
18159 Píñar;Mujeres;1999;664
18159 Píñar;Mujeres;1998;673
18159 Píñar;Mujeres;1997;""
18159 Píñar;Mujeres;1996;690
18161 Polícar;Total;2022;262
18161 Polícar;Total;2021;261
18161 Polícar;Total;2020;263
18161 Polícar;Total;2019;276
18161 Polícar;Total;2018;236
18161 Polícar;Total;2017;228
18161 Polícar;Total;2016;234
18161 Polícar;Total;2015;235
18161 Polícar;Total;2014;234
18161 Polícar;Total;2013;225
18161 Polícar;Total;2012;220
18161 Polícar;Total;2011;229
18161 Polícar;Total;2010;227
18161 Polícar;Total;2009;202
18161 Polícar;Total;2008;222
18161 Polícar;Total;2007;227
18161 Polícar;Total;2006;227
18161 Polícar;Total;2005;233
18161 Polícar;Total;2004;241
18161 Polícar;Total;2003;256
18161 Polícar;Total;2002;294
18161 Polícar;Total;2001;256
18161 Polícar;Total;2000;296
18161 Polícar;Total;1999;265
18161 Polícar;Total;1998;254
18161 Polícar;Total;1997;""
18161 Polícar;Total;1996;260
18161 Polícar;Hombres;2022;139
18161 Polícar;Hombres;2021;138
18161 Polícar;Hombres;2020;142
18161 Polícar;Hombres;2019;147
18161 Polícar;Hombres;2018;127
18161 Polícar;Hombres;2017;121
18161 Polícar;Hombres;2016;124
18161 Polícar;Hombres;2015;122
18161 Polícar;Hombres;2014;119
18161 Polícar;Hombres;2013;116
18161 Polícar;Hombres;2012;112
18161 Polícar;Hombres;2011;117
18161 Polícar;Hombres;2010;116
18161 Polícar;Hombres;2009;102
18161 Polícar;Hombres;2008;109
18161 Polícar;Hombres;2007;111
18161 Polícar;Hombres;2006;113
18161 Polícar;Hombres;2005;115
18161 Polícar;Hombres;2004;121
18161 Polícar;Hombres;2003;128
18161 Polícar;Hombres;2002;144
18161 Polícar;Hombres;2001;136
18161 Polícar;Hombres;2000;157
18161 Polícar;Hombres;1999;141
18161 Polícar;Hombres;1998;133
18161 Polícar;Hombres;1997;""
18161 Polícar;Hombres;1996;131
18161 Polícar;Mujeres;2022;123
18161 Polícar;Mujeres;2021;123
18161 Polícar;Mujeres;2020;121
18161 Polícar;Mujeres;2019;129
18161 Polícar;Mujeres;2018;109
18161 Polícar;Mujeres;2017;107
18161 Polícar;Mujeres;2016;110
18161 Polícar;Mujeres;2015;113
18161 Polícar;Mujeres;2014;115
18161 Polícar;Mujeres;2013;109
18161 Polícar;Mujeres;2012;108
18161 Polícar;Mujeres;2011;112
18161 Polícar;Mujeres;2010;111
18161 Polícar;Mujeres;2009;100
18161 Polícar;Mujeres;2008;113
18161 Polícar;Mujeres;2007;116
18161 Polícar;Mujeres;2006;114
18161 Polícar;Mujeres;2005;118
18161 Polícar;Mujeres;2004;120
18161 Polícar;Mujeres;2003;128
18161 Polícar;Mujeres;2002;150
18161 Polícar;Mujeres;2001;120
18161 Polícar;Mujeres;2000;139
18161 Polícar;Mujeres;1999;124
18161 Polícar;Mujeres;1998;121
18161 Polícar;Mujeres;1997;""
18161 Polícar;Mujeres;1996;129
18162 Polopos;Total;2022;1.630
18162 Polopos;Total;2021;1.714
18162 Polopos;Total;2020;1.722
18162 Polopos;Total;2019;1.756
18162 Polopos;Total;2018;1.703
18162 Polopos;Total;2017;1.650
18162 Polopos;Total;2016;1.680
18162 Polopos;Total;2015;1.680
18162 Polopos;Total;2014;1.847
18162 Polopos;Total;2013;1.686
18162 Polopos;Total;2012;1.966
18162 Polopos;Total;2011;1.904
18162 Polopos;Total;2010;1.856
18162 Polopos;Total;2009;1.821
18162 Polopos;Total;2008;1.758
18162 Polopos;Total;2007;1.645
18162 Polopos;Total;2006;1.557
18162 Polopos;Total;2005;1.625
18162 Polopos;Total;2004;1.493
18162 Polopos;Total;2003;1.398
18162 Polopos;Total;2002;1.388
18162 Polopos;Total;2001;1.235
18162 Polopos;Total;2000;1.225
18162 Polopos;Total;1999;1.264
18162 Polopos;Total;1998;1.264
18162 Polopos;Total;1997;""
18162 Polopos;Total;1996;1.252
18162 Polopos;Hombres;2022;900
18162 Polopos;Hombres;2021;959
18162 Polopos;Hombres;2020;959
18162 Polopos;Hombres;2019;976
18162 Polopos;Hombres;2018;929
18162 Polopos;Hombres;2017;882
18162 Polopos;Hombres;2016;888
18162 Polopos;Hombres;2015;885
18162 Polopos;Hombres;2014;985
18162 Polopos;Hombres;2013;892
18162 Polopos;Hombres;2012;1.070
